date,Candidate_name,Comment,Election_year,Postal_data,Poll_data,Final_percentage
11/11/2014,Maithripala,next president of sri lanka,2015,51.04,54.42,51.28
11/11/2014,Maithripala,he should come next prsident we all will suport him as human being,2015,51.04,54.42,51.28
11/11/2014,Maithripala,"Mr. Rajapaksa still does not straighten his back.. I also personally like him.. a leader... but he too is nothing but a bulwark, he is not even a word against the Rajapaksa.",2015,51.04,54.42,51.28
11/11/2014,Maithripala,Clean politician. You can.u will. god is with u,2015,51.04,54.42,51.28
11/11/2014,Maithripala,majority is blessing you,2015,51.04,54.42,51.28
11/11/2014,Maithripala,"It is not because of anything else but because Chandrika Hakeem and Mangala never believe in bad people, it is better to believe in ginger than to give them chillies. If there are no people like Hakeem, we will dedicate ourselves to win Maithripala.",2015,51.04,54.42,51.28
11/10/2014,Maithripala,our leader's great job.......,2015,51.04,54.42,51.28
11/10/2014,Maithripala,Great job. .......we wish to see many more. ......,2015,51.04,54.42,51.28
10/30/2014,Maithripala,next president of sri lanka,2015,51.04,54.42,51.28
10/30/2014,Maithripala,"If for some reason Muslim extremists like Rauf Hakeem join forces with Maithripala, we will again go shopping for Mahinda without thinking twice. It is not because of anything but because Chandrika Hakeem and Mangala will never believe in scumbags",2015,51.04,54.42,51.28
10/30/2014,Maithripala,I am proud of you sir,2015,51.04,54.42,51.28
11/15/2019,Gotabaya,You have only two days to relax Sir. Report to Duty as our president on 18 th November. I am sure you have already planned to execute your vision from day 1 onwards. Good luck. Cheers.,2019,52.61,53.22,52.25
11/15/2019,Gotabaya,"you are a smart person. Smart people are always relax,creative ,silent ,but cordinate work towards unbelievable sucess along with other team members.Your sucess in developing srilanka nation whoms inherited IQ very high compared to international community ,going to be unbeaten for next ten twenty generations..... Hats off for your work so far for our motherland,waiting to see the positive transformation of sri lankans attitude,infrastructure ,and well maintained security to Buddhasasana as the head of one nation ,one country ,our mother sri lanka.",2019,52.61,53.22,52.25
11/15/2019,Gotabaya,Take a short break sir.. there's whole lot more to do for this country. Whole country awaits your arrival as 7th executive president of Democratic socialist republic of Sri Lanka.,2019,52.61,53.22,52.25
11/15/2019,Gotabaya,We are so excited to accept you as our president,2019,52.61,53.22,52.25
11/15/2019,Gotabaya,What ever said and done we need a country for our childrens. We had lived half of our life. But out infants just began their journey. Only you can save my motherland. I do not need any personal helps. This is first time I am writing in public sir. Cheers. May the triple gem blessing you !,2019,52.61,53.22,52.25
11/13/2019,Gotabaya,"It is everyone's expectation that Lakbima will get the security, prosperity and peace that the country needs at this moment with the victory on the 17th.",2019,52.61,53.22,52.25
11/13/2019,Gotabaya,"We trust you. So we are always with you. Your eyes and ours are straining every minute until your victory is confirmed. Breathless. The mind is troubled with discomfort. But on the morning of the 17th, it is certain that we will all celebrate victory together.",2019,52.61,53.22,52.25
11/13/2019,Gotabaya,2 days more to HISTORICAL victory Mr. GOTA will win with the MAJORITY VOTES,2019,52.61,53.22,52.25
11/13/2019,Gotabaya,The name written in golden letters in the history of Lak is Gotabaya!,2019,52.61,53.22,52.25
11/13/2019,Gotabaya,Leadership that you have proved past few weeks were incredible First time in SL election history we saw this kind of election campaign No matter what you have set an example to others It’s easy to follow someone but difficult begin the trend You have done it Good job See you as a president in my motherland on 17th Work together for better future Happy to become part of winning journey Good Luck,2019,52.61,53.22,52.25
11/13/2019,Gotabaya,All the best Sir. You are the only one who can take the country to a modern developed disciplined country.!,2019,52.61,53.22,52.25
11/13/2019,Gotabaya,Vote for the country. Be a proud partner of the victory. Apitath developed ratak owne. We can't blame our country and the politicians any more. We must be proud of our country tomorrow. Please vote for GOTABAYA.,2019,52.61,53.22,52.25
11/13/2019,Gotabaya,Youngers hope #surewin,2019,52.61,53.22,52.25
11/13/2019,Gotabaya,It is a great vision of His Excellency. Extreamists should be up rooted from this land.,2019,52.61,53.22,52.25
11/13/2019,Gotabaya,Thank you very much for what you have done so far and we are all very grateful full to you for that. You will be the next President on 18 th November. You are the hope of everything and everyone.,2019,52.61,53.22,52.25
11/13/2019,Gotabaya,You are the sav iyor of the country. That has choosen from the upper hand of the God. Bless u,2019,52.61,53.22,52.25
11/13/2019,Gotabaya,Vote for the country. Be a proud partner of the victory. Apitath developed ratak owne. We can't blame our country and the politicians any more. We must be proud of our country tomorrow. Please vote for GOTABAYA.,2019,52.61,53.22,52.25
11/13/2019,Gotabaya,n the past I think you will be the kingDear sir you have done a vital role for the country in the past in the near future you will be the king Dutugamunu the great best wishes sir gota,2019,52.61,53.22,52.25
11/12/2019,Gotabaya,I know you sir when u were working at MOD as the defense minister. U are a such a humble person. Respect sir.,2019,52.61,53.22,52.25
11/12/2019,Gotabaya,Dear sir wish you all the best to become our president after a landslide victory!,2019,52.61,53.22,52.25
11/12/2019,Gotabaya,"Save our motherland. We have immense trust on you, because you have proven in past and you will prove by making what you promised to bring phosphorous to our motherland",2019,52.61,53.22,52.25
11/12/2019,Gotabaya,"He believe in you and fight for you, every single day His word is his bond !",2019,52.61,53.22,52.25
11/12/2019,Gotabaya,All the best sir. May triple gem bless you!!!!!,2019,52.61,53.22,52.25
11/12/2019,Gotabaya,Congratulations,2019,52.61,53.22,52.25
11/12/2019,Gotabaya,We Tamils will overwhelmingly support you this time as we concede the very fact that the country security is Paramount important than anything else and you are the best candidate available to lead the country towards development and prosperity...,2019,52.61,53.22,52.25
11/12/2019,Gotabaya,SAVE OUR MOTHER LAND.we are always with you. Sir.,2019,52.61,53.22,52.25
11/12/2019,Gotabaya,We will help to you to rebuilt our county.you believe us.we believe you.next 16th we will do it.,2019,52.61,53.22,52.25
11/12/2019,Gotabaya,"Look at the botree leaves, they are in stems thin then broaden and sharpen at the tip, as the leaves, your life was learning sessions ( studying) then broaden your knowledge on what you learnt ( exercised what you learnt and won the war and beautified the land you love) , now you are experienced the dark sides of life,pain,sickness and the real truth of life by sharpening your patience and practicing Dharmista! (Love to do good to people)! You are like that bo leaf ! We Know clearly that ! We are already walking with you! All the blessings from above and us!",2019,52.61,53.22,52.25
11/12/2019,Gotabaya,Your victory safe our mother land,2019,52.61,53.22,52.25
11/11/2019,Gotabaya,Our best wishes ..my mother land and our president GOTABAYA,2019,52.61,53.22,52.25
11/11/2019,Gotabaya,Unity is the subject of the people of sri lanka to fulfill the nation's dream,2019,52.61,53.22,52.25
11/11/2019,Gotabaya,All srilankan will be treated equally .,2019,52.61,53.22,52.25
11/11/2019,Gotabaya,The only leader who can build the motherland. Trust him.,2019,52.61,53.22,52.25
11/11/2019,Gotabaya,"WE HAVE FUTURE HOPE WITH GOTAABAYA RAJAPAKSHA, EXCELLENT LEADER. .....",2019,52.61,53.22,52.25
11/11/2019,Gotabaya,We all belive you because of your not a politecian god blass you.,2019,52.61,53.22,52.25
11/11/2019,Gotabaya,Congratulations,2019,52.61,53.22,52.25
11/11/2019,Gotabaya,Great sir... We are waiting a lot.... All the very best sir.. Hope you Wii explain your correct vision to all nations .but now already you have won... All the people gathered around you ..and they are asking only one thing fm you.. That is please sir give us protective country ...may triple gem you.,2019,52.61,53.22,52.25
11/11/2019,Gotabaya,We are looking forward mind blowing presentations,2019,52.61,53.22,52.25
11/11/2019,Gotabaya,"This man is class of a gentlemanTell us one. Moment he had said anthing to his rivalsPotraints is fine ability and capability and high personality and qualityTo lead this country, he is the man and no one elseI have been a follower of the Russian President he look the same he will give us the security and safety that and ensure that we can sleep in peace on our pillows during night and wake up for a prosperous Sri Lanka with high inclined economy growth.vote for him pepole he is choices and choosen one to lead this country and our country Gota Sir",2019,52.61,53.22,52.25
11/11/2019,Gotabaya,Wish you all the best of luck Sir,2019,52.61,53.22,52.25
11/10/2019,Gotabaya,Indeed.. for the future protection of the children of Daya.. with true fatherly love.. You are the father of the nation.. We know that the children of Daya who love the country will keep the responsibility of the trust placed in you like a loving father... November 16 will be a safe future for the children of Daya. It is the dream of the dawn,2019,52.61,53.22,52.25
11/10/2019,Gotabaya,Many children like brave characters..you are one too....may you and my country win..,2019,52.61,53.22,52.25
11/10/2019,Gotabaya,Seeing that picture brought tears to my eyes These little bastards are asking the father of the nation that we need a country to be free. It turns out that the father replies with a beautiful smile that he will do it,2019,52.61,53.22,52.25
11/10/2019,Gotabaya,"Join your heart with little hearts you will learn a lot from them like me also they are innocent, that is beautiful",2019,52.61,53.22,52.25
11/10/2019,Gotabaya,If there is a person who protects the country.... you are the noble man....,2019,52.61,53.22,52.25
11/10/2019,Gotabaya,"These little children are holding hands with such confidence. Yes, after the arrival of Mr. Gotabhaya Rajapaksa, the daughter and son can go to school again without fear. There will be no need for parents to come to guard the school.",2019,52.61,53.22,52.25
11/10/2019,Gotabaya,This is our country and our Nation!They are going to correct the mistake did on 2015 by Giving the more than 55% mandate to Gotabaya on 16th!,2019,52.61,53.22,52.25
11/10/2019,Gotabaya,"For the future of our country, nature will bless us to produce such a leader.",2019,52.61,53.22,52.25
11/10/2019,Gotabaya,"Words to say sir.. It's true, this friendly exchange of ideas helps the development of the country, no matter how old or sick that grandmother is, she came to see you, here are the people who love the country with all their hearts, you have won. The victory of the country is certain.. You can heal the hearts of innocent people with one word.",2019,52.61,53.22,52.25
11/10/2019,Gotabaya,Best Wishes Sir ... May you always get the strength and courage to complete the day's work successfully .. May you not get any depression.. May you receive all the blessings of the universe...!!!! May God bless you all,2019,52.61,53.22,52.25
11/10/2019,Gotabaya,"I love your humility very much 🌷🌷🌷🌷May our country have a good future 🇱🇰🇱🇰🇱🇰🇱🇰 Madam, victory is certain 🇱🇰🇱🇰🇱🇰",2019,52.61,53.22,52.25
11/9/2019,Gotabaya,Our president is sure to win,2019,52.61,53.22,52.25
11/9/2019,Gotabaya,"Simplicity, quietness in planned programs....innovative techniques, humble leadership.…",2019,52.61,53.22,52.25
11/9/2019,Gotabaya,Any how you hv to win this election sir otherwise we won't hv Sri Lanka,2019,52.61,53.22,52.25
11/9/2019,Gotabaya,Victory is certain. You are the President who is the discipline emerging in Sri Lanka,2019,52.61,53.22,52.25
11/9/2019,Gotabaya,How fortunate these people to meet their president face to face. How humble is this great person???,2019,52.61,53.22,52.25
11/9/2019,Gotabaya,Wish you all the very best our Future President Honerable Gotabhaya Rajapakse Jayawewa,2019,52.61,53.22,52.25
11/9/2019,Gotabaya,County need you . You can streamline this system. Hope of the country .Bless you Sir.,2019,52.61,53.22,52.25
11/9/2019,Gotabaya,Resounding victory for GR the Great in 22 Districts out of 25 Districts in Sri Lanka by peoples choice free franchise,2019,52.61,53.22,52.25
11/9/2019,Gotabaya,We are Srilankans no Singala Tamil differences give mothu (Tamara) each other.save people. No racism in Srilanka Tamil and Singala...We are Srilankans have a hug,2019,52.61,53.22,52.25
11/9/2019,Gotabaya,Great leader Gotabaya Rajapaksha jayawewaaaaaaa,2019,52.61,53.22,52.25
11/8/2019,Gotabaya,"🌷🌷🌷 The decisive day for the fate of the proud Pauda Atithitaika Uramakkars ........... November 16 .............. may rise united ....... ... . If it is divided, the country will be destroyed ........ 🌷🌷🌷",2019,52.61,53.22,52.25
11/8/2019,Gotabaya,Daily more and people are gathering round you.God bless and take care and protect you now and always.,2019,52.61,53.22,52.25
11/8/2019,Gotabaya,Good Luck sir.,2019,52.61,53.22,52.25
11/8/2019,Gotabaya,I’m sure your leadership will help to rebuild the nation for our children... may the triple gem bless you,2019,52.61,53.22,52.25
11/8/2019,Gotabaya,brain + Hrart will bring the best to our country,2019,52.61,53.22,52.25
11/8/2019,Gotabaya,Great leader Gotabaya Rajapaksha with bright future,2019,52.61,53.22,52.25
11/8/2019,Gotabaya,"You are the only way we can uplift tourism back again,Congratz!",2019,52.61,53.22,52.25
11/8/2019,Gotabaya,Our hope all the best,2019,52.61,53.22,52.25
11/8/2019,Gotabaya,Gotabaya Rajapaksha is our next President.. best wishes sir.!!,2019,52.61,53.22,52.25
11/8/2019,Gotabaya,God almighty s blessings and graces be with you and mahinda now and always enabling you to carry out all your electoral activities today.,2019,52.61,53.22,52.25
11/7/2019,Gotabaya,Congratulations future president Mr. Gotabhaya Rajapaksha,2019,52.61,53.22,52.25
11/7/2019,Gotabaya,We hope a better future with you sir. Don't break up it,2019,52.61,53.22,52.25
11/7/2019,Gotabaya,"At this time, we should think not about our personal things, but about the future of our children and the perpetuation of Sambuddha Sasana, that's why we stood up with Gota.",2019,52.61,53.22,52.25
11/7/2019,Gotabaya,Forgiveness is next godliness. Keeping this in mind only after a thorough investigation any descion should be taken with the help o f other members of the party on the basis of fair and justifiable manner.,2019,52.61,53.22,52.25
11/7/2019,Gotabaya,What people expect from you is being fulfilled.,2019,52.61,53.22,52.25
11/7/2019,Gotabaya,This moment is decisive and let's not think about trivial things and join together for the future of the country and the nation.…,2019,52.61,53.22,52.25
11/7/2019,Gotabaya,The highest respect we show to Gotabha is to send such rogues home in the next election,2019,52.61,53.22,52.25
11/7/2019,Gotabaya,"Seeing that picture broughtWe believe in you sir. We believe that you will work in the future regardless of rank. By creating such incidents and spreading smear campaigns against you, the opponents may create wrong images about you. tears to my eyes These little bastards are asking the father of the nation that we need a country to be free. It turns out that the father replies with a beautiful smile that he will do it",2019,52.61,53.22,52.25
